PlayerID,First Name,Last Name,School,Pos,Pos2,Archetype,Arch2,OVR_Grade,Height,Weight,Event,40Yard,Bench,3Cone,Shuttle,Vert,Broad,Wonderlic,ThrowDist,ThrowAcc,InsideRun,OutsideRun,Catching,RouteRun,PassBlock,RunBlock,PassRush,RunStop,ManCov,ZoneCov,LBCov,Kickoff,FG,PuntDist,CoffinPunt,G_Speed,G_Agility,G_Strength,G_ThrowPower,G_ThrowAcc,G_Catch,G_Carry,G_RouteRun,G_RunBlock,G_PassBlock,G_Tackle,G_RunDef,G_PassRush,G_ManCov,G_ZoneCov,G_KickPow,G_KickAcc,G_PuntPow,G_PuntAcc,G_IQ
20293,Bruce,Ibaka,UNLV,FB,,Blocking,,B,73,241,NFL Combine,4.90,38,7.35,4.32,35,125,27,0.00,0.00,7.18,4.78,4.25,1.69,0.00,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B+,A-,A-,C-,B+,A-,D-,A,A+,C-,D+,A-,A+,B,D-,C-,C-,B,B-
21608,Joshua,Smith,OHIO,WR,,Red Zone Threat,,B,73,227,NFL Combine,4.51,33,6.72,4.19,37,125,26,0.00,0.00,0.00,0.00,6.12,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,B-,A-,C,B+,B+,A,A-,B,D-,C-,B-,B+,A+,C+,D-,C-,D+,C-,C+
75682,Giovanni,Sarabia,VT,WR,,Speed,,B,71,190,NFL Combine,4.36,24,7.20,4.36,36,118,23,0.00,0.00,0.00,0.00,5.38,5.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,C,D+,C-,D,C,B+,C,C,F,C-,C-,C,B,C,F,F,D-,D,C+
20302,Kyle,Weber,STAN,DE,,Balanced,,B,76,269,NFL Combine,4.78,34,6.76,4.12,33,124,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,A,B,B,A,B,B,B,B-,C,A+,B+,A,C,B,C-,F,C-,C-,A+
20187,Cooper,Williams,UVA,QB,,Field General,,B,74,205,NFL Combine,5.14,35,7.22,4.45,32,119,38,5.76,7.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B,A+,A,A+,A,C,C+,C-,C+,C+,D,D-,A,A+,D-,C-,C+,D,A+
20176,Paul,Garcia,UCLA,OLB,,Coverage,,B,73,232,NFL Combine,4.78,38,6.70,4.13,38,121,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.59,0.00,0.00,6.53,0.00,0.00,0.00,0.00,B,A-,B,A+,C+,A+,A-,C-,D-,C-,A-,A+,C,B+,A+,D,D+,F,C-,B
20175,Richie,O'Malley,BGSU,CB,,Man Coverage,,B,71,192,NFL Combine,4.42,25,6.62,4.02,34,126,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.22,5.38,0.00,0.00,0.00,0.00,0.00,B-,A-,B-,C+,B+,C,A+,A,C-,C-,A-,F,A,B+,B-,D+,C-,F,C,A+
20170,Jared,Enns,CLEM,DE,OLB,Balanced,Run Stopper,B,77,271,NFL Combine,4.61,31,6.81,4.15,33,120,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.75,6.82,0.00,0.00,3.60,0.00,0.00,0.00,0.00,B,B,A-,C+,C-,B,A+,F,D+,C,B,B,B+,A+,A+,D-,D-,D-,C-,A+
21683,Channing,Jones,BAYL,OG,,Pass Blocking,,B,76,288,NFL Combine,5.67,45,7.29,4.61,32,121,31,0.00,0.00,0.00,0.00,0.00,0.00,7.29,5.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B+,A,B-,A-,B-,B,F,C,B,F,A-,C,A-,A+,C-,D-,F,D-,B
21751,Logan,Jordan,STAN,SS,,Zone Coverage,,B,71,191,NFL Combine,4.42,28,6.88,4.15,37,123,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,0.00,0.00,0.00,0.00,0.00,B,A+,B+,A+,A+,C-,D+,F,D-,F,B,A+,C,C+,A,F,F,D-,D+,A
20149,Quincy,Stanton,TENN,WR,,Route Runner,,B,70,181,NFL Combine,4.36,27,6.74,3.89,39,132,16,0.00,0.00,0.00,0.00,6.12,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A,A-,C+,A,B+,A,A,C,C-,A-,B+,C,B,A+,B,D-,D-,D,B
20329,Connor,Bradley,TAMU,DE,,Balanced,,B,77,271,NFL Combine,4.70,42,6.76,3.92,35,124,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.75,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,B+,A,B,A+,B,C-,C,D+,A-,A-,A+,C,A+,C+,B,C,C,A+
21774,Dalton,Tilson,FAU,SS,,Man Coverage,,B,72,200,NFL Combine,4.40,27,6.85,4.22,35,119,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,6.75,0.00,0.00,0.00,0.00,0.00,B+,B-,C-,C+,C-,D-,C+,C+,D-,F,C,B+,B+,A+,C+,D,F,F,D+,B
74223,Andrew,Carlson,SOCA,OG,,Run Blocking,,B,76,293,NFL Combine,5.36,44,7.32,4.28,33,123,17,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,A,A+,A+,C,A-,D+,A,C-,F,C,A,A+,B-,D,B,D+,C-,A+
74192,Paul,Newberry,NCST,C,,Balanced,,B,74,297,NFL Combine,5.56,45,7.20,4.22,32,118,18,0.00,0.00,0.00,0.00,0.00,0.00,5.53,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A+,B,A,A+,B+,B-,D-,B,B,A,C+,A-,D+,B,C-,F,B+,D-,B-
74154,David,Vanderhoof,PRST,OG,,Balanced,,B,75,294,NFL Combine,5.98,42,7.26,4.26,32,120,32,0.00,0.00,0.00,0.00,0.00,0.00,4.82,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B-,B+,B,C+,A,B-,D+,C+,B,F,B,B-,A+,B,C+,D-,D,D+,B
74116,Jerome,Reid,MIAO,WR,,Possession,,B,73,196,NFL Combine,4.41,33,6.70,3.99,36,121,28,0.00,0.00,0.00,0.00,7.50,4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B-,B-,B-,C-,B,B,D+,C-,D-,A,C+,C-,B,B-,C+,F,C,C-,B-
20113,Ty,Ivie,BGSU,DE,,Run Stopper,,B,74,285,NFL Combine,4.70,41,7.03,4.32,35,125,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A-,A+,A-,C+,A,A+,F,D,B,A+,A+,B,C+,A+,A-,B+,D+,C+,A+
74104,George,Williams,UHOU,WR,,Speed,,B,71,192,NFL Combine,4.53,29,7.05,4.17,33,123,11,0.00,0.00,0.00,0.00,5.88,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B,B-,C,B,B,A,C-,B-,C+,C+,A,A-,A,A-,C-,C,C-,C-,C+
74605,Gregg,Marks,BUCK,C,,Line Captain,,B,75,287,NFL Combine,5.78,36,7.88,4.66,31,116,31,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,B,C,C+,C+,C+,B+,F,C-,B+,D+,C-,D-,B,D-,D,D-,D+,C-,B
74103,Steven,Smith,,OT,C,Run Blocking,Run Blocking,B,75,292,NFL Combine,5.78,43,7.20,4.49,33,120,14,0.00,0.00,0.00,0.00,0.00,0.00,5.41,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B+,C,C+,C+,B+,B,F,B+,C-,C,C-,A-,B+,A,C-,C-,D-,C-,B+
21060,Tyler,Huber,USC,WR,,Route Runner,,B,69,176,NFL Combine,4.48,21,6.76,4.05,39,124,4,0.00,0.00,0.00,0.00,6.62,6.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,A,C-,C-,D+,C,B-,C,C,D-,D-,C,D-,C+,B-,F,D,F,D-,B+
74102,Kevin,Lusby,TCU,CB,,Zone Coverage,,B,70,191,NFL Combine,4.53,21,6.81,4.13,36,128,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.11,7.12,0.00,0.00,0.00,0.00,0.00,C,C+,B-,A+,B,C-,B+,C-,D+,B-,C,B+,C+,C,A,C-,F,D,C-,A
74078,Manuel,Hernandez,,WR,,Possession,,B,73,189,NFL Combine,4.53,31,6.76,4.19,37,128,11,0.00,0.00,0.00,0.00,7.50,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,B-,A,B,A,A+,B+,D+,D,F,B,B,A+,B,A+,D,D,C-,C-,A
20942,Jorge,McCray,TAMU,OT,,Run Blocking,,B,75,300,NFL Combine,6.02,37,7.58,4.90,31,116,22,0.00,0.00,0.00,0.00,0.00,0.00,4.59,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,C,C,C+,C+,A,A-,D+,B,D,B+,D-,A,C+,A+,C-,C-,D+,D+,C
74058,Jeffrey,Dorsch,MIST,DT,,Pass Rusher,,B,74,281,NFL Combine,5.26,35,7.03,4.12,33,118,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,A-,C+,B,A,A-,C-,C-,B,D+,A-,B,A+,B,A,C+,D-,C,D,A-
20926,Antoine,Guzman,ECU,DE,,Balanced,,B,77,276,NFL Combine,4.50,36,6.78,4.15,33,124,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,C+,B,B-,B,B+,A-,F,F,F,B,A,C+,C-,B,C+,D-,D+,D-,B+
20100,Kenneth,De Jesus,BGSU,WR,,Speed,,B,71,192,NFL Combine,4.50,19,7.08,4.40,35,122,22,0.00,0.00,0.00,0.00,6.88,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,B,C+,A-,B,A-,A,C,C,C,C,C,A-,A-,A-,B+,C+,C-,C,A+
20099,Alcides,Holden,UTAH,QB,,Scrambler,,B,74,236,NFL Combine,4.32,35,6.54,3.98,39,128,30,5.53,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,A+,A-,B-,C-,A,C-,C-,C,A+,A-,D+,C+,A+,D-,D+,D,D,A+
20392,Andy,Jackson Jr.,SDSU,DE,,Run Stopper,,B,76,293,NFL Combine,4.88,37,6.70,4.24,32,125,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,7.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B+,A-,C,C+,A+,A+,D-,D-,D-,A,A,B,A,B,C-,C-,C+,C+,B-
75400,Wayne,Daniels,NMSU,OG,,Pass Blocking,,B,76,286,NFL Combine,5.90,42,7.62,4.38,32,116,14,0.00,0.00,0.00,0.00,0.00,0.00,8.12,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,C,C+,C,D,B+,C,D+,C-,A-,F,C,C,A+,C+,D-,D-,D+,F,B+
74046,Joe,Wirth,NAVY,OT,,Pass Blocking,,B,76,292,NFL Combine,5.63,42,7.08,4.56,34,120,27,0.00,0.00,0.00,0.00,0.00,0.00,7.41,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B,A-,B,B+,B,C,C,C,B-,A,C+,A+,A+,B,B,D+,D-,C+,B
79158,Donald,Prevot,JMU,OT,,Pass Blocking,,B,77,279,NFL Combine,5.67,45,7.45,4.34,33,121,21,0.00,0.00,0.00,0.00,0.00,0.00,5.76,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B,B+,C-,D+,C+,C-,F,C-,B+,A-,F,B,C-,B,C-,D+,F,F,C-
74041,Victor,Hagerman,UHOU,DE,DT,Balanced,Balanced,B,75,271,NFL Combine,4.66,38,6.83,4.22,32,122,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,B+,C+,C+,C+,A+,A+,D,D-,C,C+,A-,C+,C-,B,B,C+,D-,C+,A
20769,Ty,Liddi,SDSU,OG,,Pass Blocking,,B,75,291,NFL Combine,5.39,36,7.88,4.85,33,116,18,0.00,0.00,0.00,0.00,0.00,0.00,8.24,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B,B,B,C+,B-,A-,C-,C+,A-,F,D-,B,B,B,C-,C+,D-,D-,C
20759,Warwick,Hollins,ARST,CB,,Ball Hawk,,B,71,182,NFL Combine,4.64,16,6.81,3.95,35,126,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,5.88,0.00,0.00,0.00,0.00,0.00,A,C,B-,B+,C+,B+,B-,D-,C+,F,C,D+,C-,C,B-,C-,C+,D-,D,A-
22688,Brett,Riefenhauser,WAST,CB,,Zone Coverage,,B,70,188,NFL Combine,5.03,14,6.88,4.34,33,111,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44,7.12,0.00,0.00,0.00,0.00,0.00,C+,B-,C-,D+,C+,C-,A-,D+,D-,C-,B+,C+,C-,C,B,C+,C-,C-,F,A-
75194,Vernon,Wilson,SSU,OT,,Run Blocking,,B,76,306,NFL Combine,5.86,35,7.80,4.54,30,112,24,0.00,0.00,0.00,0.00,0.00,0.00,5.41,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,B-,C,C-,B+,C,B,F,B,C+,A-,C-,C-,C-,C-,C-,D-,D+,D,A
20618,Maikel,Lopez,MTSU,DE,,Balanced,,B,75,263,NFL Combine,5.14,39,6.95,4.30,33,122,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.75,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B-,A,C+,B+,A,A+,F,D-,C-,B-,A+,A-,A+,C,F,D-,F,F,B
74022,Thomas,Daly,UTST,WR,,Possession,,B,73,184,NFL Combine,4.51,33,6.47,3.93,39,135,32,0.00,0.00,0.00,0.00,8.38,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A,A+,A+,A+,A+,A+,B-,C,C-,B,C-,A,A-,A+,C,C+,C-,C,A+
74021,Tony,Crowley,WAST,OLB,,Pass Rush,,B,75,243,NFL Combine,4.70,30,6.62,4.13,33,120,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A+,B-,A+,B,A,A+,C,B,B-,A+,A-,A+,C,A-,B-,C-,C-,C-,B+
23639,Steven,Cimber,TLNE,DE,,Speed Rusher,,B,77,243,NFL Combine,4.88,32,6.76,4.07,37,124,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.12,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,C,C+,B,D-,C-,D,B-,D+,C+,C,A-,F,C+,F,F,C-,D-,B
20557,Danny,Petit,STAN,CB,,Man Coverage,,B,71,192,NFL Combine,4.68,25,6.85,3.99,36,124,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.78,5.00,0.00,0.00,0.00,0.00,0.00,B,B-,A,B+,B,C+,C,B+,D+,D-,A,B,C-,A+,C-,B-,F,C-,D-,B-
20009,Joey,Gosewisch,BAYL,DE,,Balanced,,B,77,288,NFL Combine,4.72,39,6.88,4.20,33,117,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.75,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A,A-,B,A-,A,B,F,D+,C-,A-,B,A+,A-,B+,C-,B-,D-,D-,A
20509,Joel,Tobin,UTST,OG,,Pass Blocking,,B,75,285,NFL Combine,5.49,40,7.38,4.74,33,119,26,0.00,0.00,0.00,0.00,0.00,0.00,7.53,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B+,A-,C+,C,B-,C+,D-,C-,A+,F,B,B,D,B,D-,F,F,D+,A
75391,James,Oreilly,WISC,WR,,Route Runner,,B,70,173,NFL Combine,4.39,32,7.05,4.22,38,127,17,0.00,0.00,0.00,0.00,5.12,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A,B,C,C-,C+,C,A,C-,C+,A,F,C-,D+,B,D+,F,C,D,C
20819,Channing,Plumlee,KNSW,C,,Line Captain,,B-,76,290,NFL Combine,5.98,42,7.45,4.49,33,119,33,0.00,0.00,0.00,0.00,0.00,0.00,6.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,C-,B+,A,C+,C,C-,F,B,C-,C+,C,C,A-,D+,D+,F,D+,D-,B
20018,Saquon,Gotay,PNST,CB,,Man Coverage,,B-,72,192,NFL Combine,4.51,28,6.59,4.02,38,124,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,6.62,0.00,0.00,0.00,0.00,0.00,A,B,A,B,C,C,A-,A+,D+,C-,B-,C-,B,A,B-,D-,B-,B,C,A+
20297,Justin,Gsellman,TENN,CB,,Zone Coverage,,B-,71,176,NFL Combine,4.53,28,6.70,3.94,40,129,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,7.88,0.00,0.00,0.00,0.00,0.00,B,B-,A+,B,B,C,C+,D+,C+,C-,A,A,B,B,A,B-,B,F,D-,A+
20025,Mike,Johnson,WVU,OLB,,Pass Rush,,B-,76,244,NFL Combine,4.59,31,6.76,4.01,36,127,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,B+,B,C+,A+,B+,C+,B-,D+,C-,A+,B-,A+,C,B+,C,F,C+,C+,B
21279,Mike,Tuitt,STAN,C,,Run Blocking,,B-,77,297,NFL Combine,5.90,35,7.45,4.32,32,120,16,0.00,0.00,0.00,0.00,0.00,0.00,4.82,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,A,B+,D,B-,B,B-,F,A+,C,B-,C,C,B,C,C-,C-,D+,D-,C
20296,Josh,Chickillo,UNLV,WR,,Red Zone Threat,,B-,75,215,NFL Combine,4.42,33,6.95,4.07,39,127,25,0.00,0.00,0.00,0.00,5.12,7.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B+,A+,A+,A+,B+,A,B,A,C,B,A-,B,C+,C,D+,D-,B-,D,A+
20041,Paul,McCullers-Sanders,TLNE,QB,,Pocket,,B-,75,226,NFL Combine,4.66,24,7.11,4.19,33,113,37,6.47,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,C,B,B+,A+,B-,C+,C-,F,D,B,F,C+,A+,A,B-,C-,D+,D+,A-
20048,Rayshawn,Zeller,MICH,TE,,Blocking,,B-,77,253,NFL Combine,4.85,45,7.05,4.12,36,128,28,0.00,0.00,0.00,0.00,6.00,5.08,0.00,6.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A,A+,B+,B,C,A-,B,A+,A+,A,D+,A+,C+,B,D,D-,C-,C+,B-
74393,Joseph,Johnson,MEMP,WR,,Possession,,B-,73,191,NFL Combine,4.61,28,6.92,4.12,38,130,16,0.00,0.00,0.00,0.00,7.88,7.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,B+,B,B,A+,B,B-,B,C,D+,B+,C,B-,C,B,D-,F,F,C,B+
74397,James,Tomer,OHST,WR,,Speed,,B-,73,186,NFL Combine,4.70,20,7.69,4.36,31,120,0,0.00,0.00,0.00,0.00,6.38,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,C-,C,A,A-,C-,A+,C,C-,C-,B,D+,B,A,B,C-,C-,A-,D+,C
20049,Jonathan,Waguespack,MICH,DT,,Nose Tackle,,B-,74,301,NFL Combine,5.63,43,7.20,4.52,34,123,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,A-,B,B,A+,A+,B-,C-,D-,B,A+,C+,B+,B-,C,D-,F,C-,A
75764,Michael,Hall,SMU,OG,,Run Blocking,,B-,73,312,NFL Combine,6.02,45,7.55,4.43,31,115,8,0.00,0.00,0.00,0.00,0.00,0.00,4.59,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,B,D+,C,A-,B,F,B,C+,F,A,C,B+,B,F,D-,D-,D+,B+
21297,Trayce,Russell,PURD,ILB,,Field General,,B-,72,234,NFL Combine,4.59,36,6.97,4.28,35,124,40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,0.00,0.00,5.40,0.00,0.00,0.00,0.00,C,D+,C-,D+,D,B+,C+,F,D+,D-,B-,C-,A,C-,C,C+,F,C+,F,A
74432,Raymond,Turner,BUFF,OLB,,Coverage,,B-,74,237,NFL Combine,4.81,38,6.92,4.17,36,124,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12,0.00,0.00,6.93,0.00,0.00,0.00,0.00,B-,C,A,C-,B,A,C+,F,C,F,B,B-,C-,A,B,D-,C-,D-,D-,C+
75646,Richard,Stuby,RUTG,OG,,Pass Blocking,,B-,76,277,NFL Combine,5.71,40,7.41,4.59,33,117,14,0.00,0.00,0.00,0.00,0.00,0.00,6.82,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,C+,B-,C,B-,C-,A-,F,C,B,F,B-,D+,C+,B,F,D-,D-,D-,B
74377,John,Williams,ARK,OLB,,Speed,,B-,73,223,NFL Combine,4.51,29,6.72,4.12,37,120,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.18,0.00,0.00,6.33,0.00,0.00,0.00,0.00,B+,B,B-,A+,B+,C,A+,C+,C-,D-,B-,B,C-,C,B,D-,F,C-,C+,C
21210,Drew,Anderson,UTST,CB,,Man Coverage,,B-,72,190,NFL Combine,4.68,16,7.03,4.10,31,118,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,2.88,0.00,0.00,0.00,0.00,0.00,B,A-,C,A+,B+,C,A,C+,F,D+,A,D,C,B+,C-,D+,C+,C-,C-,B-
20515,Nemanja,Carter,UTM,DE,,Balanced,,B-,75,287,NFL Combine,5.00,34,6.97,4.30,32,119,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,B+,B+,B,D+,A-,C-,D-,C-,D-,B-,B,C+,C+,C,D-,F,C-,F,B
74453,John,Thomas,MIST,CB,,Zone Coverage,,B-,70,180,NFL Combine,4.83,22,6.76,4.07,36,124,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,B,C,C-,B,C-,D,C+,D-,C-,D,B-,C-,D+,C,A,F,D+,F,D+,C+
21195,Adam,Ramos,UTST,WR,,Possession,,B-,75,189,NFL Combine,4.61,32,6.78,4.07,36,127,8,0.00,0.00,0.00,0.00,6.00,7.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,C-,C,B,B,A-,C+,B,C-,D-,C,C-,D+,B+,C+,D-,D+,D-,F,C-
21318,Adalberto,Mazara,UHOU,FS,CB,Ball Hawk,Ball Hawk,B-,72,192,NFL Combine,4.70,24,6.74,4.08,37,128,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.56,5.38,0.00,0.00,0.00,0.00,0.00,C,B,A-,C,C,A+,B+,F,F,D-,C+,C-,B,B,B,D-,C-,F,C-,C+
21336,Braxton,Ellis,SMU,OT,,Pass Blocking,,B-,75,283,NFL Combine,5.42,44,7.66,4.28,32,122,24,0.00,0.00,0.00,0.00,0.00,0.00,5.88,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B-,B-,C-,C-,A-,B,F,C,B,A,D+,B,C-,C,D-,C+,D,D+,A
20067,Trae,March-Lillard,UNM,TE,,Receiving,,B-,74,246,NFL Combine,4.57,47,6.78,4.05,38,130,17,0.00,0.00,0.00,0.00,6.00,6.77,0.00,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,B+,A,B-,A+,B+,A-,A+,B,A,A,C+,C,B,B,C-,C+,D+,C-,B+
75636,Mauricio,Tello,USA,SS,,Ball Hawk,,B-,72,194,NFL Combine,4.53,25,6.74,4.17,37,118,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,7.12,0.00,0.00,0.00,0.00,0.00,C,A-,C,B,D-,A,C-,F,D+,D-,C-,C,B,C,B-,F,F,C,F,B-
20358,Cre'von,Lauer,,QB,,Scrambler,,B-,74,211,NFL Combine,4.41,37,7.14,4.20,36,128,26,5.06,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B+,A-,C-,C+,C+,A+,D+,F,A,B,C-,B,A-,B,D+,B+,B,D+,B-
20077,Taylor,Brinkley,BGSU,RB,,Speed,,B-,69,197,NFL Combine,4.36,26,7.05,4.36,37,122,28,0.00,0.00,7.71,7.22,3.88,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,C-,A,A-,B,B,B+,D+,D+,B,B,D-,B-,A+,A-,C-,C,C-,D,A+
21355,Shalom,Taylor,WISC,DT,,Nose Tackle,,B-,76,311,NFL Combine,5.42,38,7.20,4.30,32,117,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.88,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,D+,B-,A+,C-,A+,C,A-,C-,C+,D-,B+,A+,C-,B+,C,F,F,D+,D,B-
20082,Tray,Carter,BAYL,OLB,SS,Coverage,Man Coverage,B-,74,240,NFL Combine,4.57,42,6.70,4.01,38,129,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24,6.89,7.12,9.13,0.00,0.00,0.00,0.00,C+,A,A,A+,A-,C+,B,C-,B,F,A,A+,C,A+,A+,F,C+,C,D+,A+
